"location","text"
"Aesch. Seven_1","κάδμος@n-s---mg- πολίτης@n-p---mv- χρή@v3spia--- λέγω3@v--pna--- ὁ@l-p---na- καίριος@a-p---na-"
"Aesch. Seven_2","ὅστις@p-s---mn- φυλάσσω@v3spia--- πρᾶγος@n-s---na- ἐν@r-------- πρύμνα@n-s---fd- πόλις@n-s---fg-"
"Aesch. Seven_3","οἴαξ@n-s---ma- νωμάω@v-sppamn- βλέφαρον@n-p---na- μή@c-------- κοιμάω@v-sppamn- ὕπνος@n-s---md-"
"Aesch. Seven_4","εἰ@c-------- μέν@d-------- γάρ@d-------- εὖ@d-------- πράσσω@v1paoa--- αἰτία@n-s---fn- θεός@n-s---mg-"
"Aesch. Seven_5","εἰ@c-------- δέ@g-------- αὖτε@d-------- ὅς@p-s---nn- μή@g-------- γίγνομαι@v3saom--- συμφορά@n-s---fn- τυγχάνω@v3saoa---"
"Aesch. Seven_6","ἐτεοκλῆς@n-s---mn- ἄν@g-------- εἷς@n-s---mn- πολύς@a-s---mn- κατά@r-------- πόλις@n-s---fa-"
"Aesch. Seven_7","ὑμνέω@v3spoe--- ὑπό@r-------- ἀστός@n-p---mg- φροίμιον@n-p---nd- πολύρροθος@a-p---nd-"
"Aesch. Seven_8","οἰμώζω@n-p---nd- τε@g-------- ὅς@p-p---ng- ζεύς@n-s---mn- ἀλεξητήριος@a-s---mn-"
"Aesch. Seven_9","ἐπώνυμος@a-s---mn- γίγνομαι@v3saom--- καδμεῖος@a-p---mg- πόλις@n-s---fd-"
"Aesch. Seven_10","σύ@p-p---ma- δέ@d-------- χρή@v3spia--- νῦν@d-------- καί@d-------- ὁ@l-s---ma- ἐλλείπω@v-sppama- ἔτι@d--------"
"Aesch. Seven_11","ἥβη@n-s---fg- ἀκμαῖος@a-s---fg- καί@c-------- ὁ@l-s---ma- ἔξηβος@a-s---ma- χρόνος@n-s---md-"
"Aesch. Seven_12","βλαστημός@n-s---ma- ἀλδαίνω@v-sppama- σῶμα@n-s---ng- πολύς@a-s---ma-"
"Aesch. Seven_13","ὥρα@n-s---fa- τε@g-------- ἔχω@v-sppama- ἕκαστος@a-s---ma- ὥστε@c-------- συμπρεπής@n-p---mn-"
