"location","text"
"Inst.Lac._1","ὁ@l-p---mg- εἴσειμι@v-pppamg- εἰς@r-------- ὁ@l-p---na- συσσίτιον@n-p---na- ἕκαστος@a-s---md- δείκνυμι@v-sppamn- ὁ@l-s---mn- πρέσβυς@a-s---mns ὁ@l-p---fa- θύρα@n-p---fa- διά@r-------- οὗτος@p-p---ng- φημί@v3spia--- οὐδείς@a-s---mn- ἐξέρχομαι@v3spie--- λόγος@n-s---mn-"
"Inst.Lac._2","δοκιμάζω@v-sppemg- μάλιστα@d-------- παρά@r-------- αὐτός@p-p---md- ὁ@l-s---mg- μέλας@a-s---mg- λέγω1@v-sppemg- ζωμός@n-s---mg- ὥστε@c-------- μή@d-------- κρεάδιον@n-s---ng- δέω2@v--pne--- ὁ@l-p---ma- πρέσβυς@a-p---mac παραχωρέω@v--pna--- δέ@c-------- ὁ@l-p---md- νεανίσκος@n-p---md- λέγω3@v3spie--- διονύσιος@n-s---mn- ὁ@l-s---mn- ὁ@l-s---fg- σικελία@n-s---fg- τύραννος@n-s---mn- οὗτος@p-s---mg- χάρις@r-------- λακωνικός@a-s---ma- μάγειρος@n-s---ma- πρίαμαι@v--pnm--- καί@c-------- προστάσσω@v--ana--- σκευάζω@v--ana--- αὐτός@p-s---md- μηδείς@p-s---ng- φείδομαι@v-sppena- ἀνάλωμα@n-s---ng- ἔπειτα@d-------- γεύω@v-sapmma- καί@c-------- δυσχεραίνω@v-sapama- ἀποπτύω@v--ana--- καί@c-------- ὁ@l-s---ma- μάγειρος@n-s---ma- εἶπον@v--ana--- ὦ@i-------- βασιλεύς@n-s---mv- οὗτος@p-s---ma- δεῖ@v3siia--- ὁ@l-s---ma- ζωμός@n-s---ma- γυμνάζω@v-sapmma- λακωνικός@d-------- καί@c-------- ὁ@l-s---md- εὐρώτας@n-s---md- λούω@v-srpema- ἐπονομάζω@v--pne---"
"Inst.Lac._3","πίνω@v-papamn- ὁ@l-p---mn- λάκων@n-p---mn- ἐν@r-------- ὁ@l-p---nd- συσσίτιος@n-p---nd- μέτριος@d-------- ἀπέρχομαι@v3ppia--- δίχα@r-------- λαμπάς@n-s---fg- οὐ@d-------- γάρ@d-------- ἔξεστι@v3spia--- πρός@r-------- φάος@n-s---na- βαδίζω@v--pna--- οὐ@d-------- τε@d-------- οὗτος@a-s---fa- οὐ@d-------- τε@c-------- ἄλλος@p-s---fa- ὁδός@n-s---fa- ὅπως@c-------- ἐθίζω@v3ppse--- σκότος@n-s---ng- καί@c-------- νύξ@n-s---fg- εὐθαρσής@d-------- καί@c-------- ἀδεής@d-------- ὁδεύω@v--pna---"
"Inst.Lac._4","γράμμα@n-p---na- ἕνεκα@r-------- ὁ@l-s---fg- χρεία@n-s---fg- μανθάνω@v1siia--- ὁ@l-p---ng- δέ@d-------- ἄλλος@a-p---ng- μάθημα@n-p---ng- ξενηλασία@n-s---fa- ποιέω@v3piie--- οὐ@d-------- μᾶλλον@d-------c ἄνθρωπος@n-p---mg- ἤ1@c-------- λόγος@n-p---mg- δέ@d-------- παιδεία@n-s---fn- εἰμί@v3siia--- αὐτός@p-p---md- πρός@r-------- ὁ@l-s---na- ἄρχω@v--pne--- καλός@d-------- καί@c-------- καρτερέω@v--pna--- πονέω@v-sppama- καί@c-------- μάχομαι@v-sppema- νικάω@v--pna--- ἤ1@c-------- ἀποθνήσκω@v--pna---"
"Inst.Lac._5","διατελέω@v3piia--- δέ@d-------- καί@d-------- ἄνευ@r-------- χιτών@n-s---mg- εἷς@a-s---na- ἱμάτιον@n-s---na- εἰς@r-------- ὁ@l-s---ma- ἐνιαυτός@n-s---ma- λαμβάνω@v-pppamn- αὐχμηρός@a-p---mn- ὁ@l-p---na- σῶμα@n-p---na- καί@d-------- λουτρόν@n-p---ng- καί@c-------- ἄλειμμα@n-p---ng- κατά@r-------- ὁ@l-s---na- πλεῖστος@a-s---na- ἀπέχω@v-pppemn-"
"Inst.Lac._6","καθεύδω@v1siia--- δέ@d-------- ὁ@l-p---mn- νέος@a-p---mn- ὁμοῦ@d-------- κατά@r-------- ἴλη@n-s---fa- καί@c-------- κατά@r-------- ἀγέλη@n-s---fa- ἐπί@r-------- στιβάς@n-p---fg- ὅς@p-p---fa- αὐτός@p-p---mn- συνεφοράω@v3piia--- ὁ@l-s---mg- παρά@r-------- ὁ@l-s---md- εὐρώτας@n-s---md- φύω@v-srpamg- κάλαμος@n-s---mg- ὁ@l-p---na- ἄκρον@n-p---na- ὁ@l-p---fd- χείρ@n-p---fd- ἄνευ@r-------- σίδηρος@n-s---ng- κατακλάω@v-papamn- ἐν@r-------- δέ@d-------- ὁ@l-s---md- χειμών@n-s---md- ὁ@l-p---ma- λέγω3@v-pppema- λυκόφονας@n-p---ma- ὑποβάλλω@v3piie--- καί@c-------- καταμίγνυμι@v3piia--- ὁ@l-p---fd- στίβασις@n-p---fd- θερμαντικός@a-s---na- ἔχω@v--pna--- τις@p-s---na- ὁ@l-s---fg- ὕλη@n-s---fg- δοκέω@v-sppafg-"
"Inst.Lac._7","ἐράω1@v--pna--- ὁ@l-p---mg- ὁ@l-s---fa- ψυχή@n-s---fa- σπουδαῖος@a-p---mg- παῖς@n-p---cg- ἐφίημι@v3saim--- ὁ@l-s---na- δέ@d-------- πλησιάζω@v--pna--- αἰσχρός@a-s---na- νομίζω@v3slie--- ὡς@c-------- ὁ@l-s---ng- σῶμα@n-s---ng- ἐράω1@v-pppama- ἀλλά@c-------- οὐ@d-------- ὁ@l-s---fg- ψυχή@n-s---fg- ὁ@l-s---mn- δέ@d-------- ἐγκαλέω@v-sappmn- ὡς@d-------- ἐπί@r-------- αἰσχύνη@n-s---fd- πλησιάζω@v-sppamn- ἄτιμος@a-s---mn- διά@r-------- βίος@n-s---mg- εἰμί@v3siia---"
"Inst.Lac._8","ἔθος@n-s---nn- εἰμί@v3siia--- καί@d-------- ὁ@l-p---ma- νέος@a-p---mac ὑπό@r-------- ὁ@l-p---mg- πρέσβυς@a-p---mgc ἐρωτάω@v--pne--- ποῦ@d-------- πορεύω@v3ppie--- καί@c-------- ἐπί@r-------- τίς@p-s---na- καί@c-------- ὁ@l-s---ma- μή@d-------- ἀποκρίνω@v-sppema- ἤ1@c-------- πρόφασις@n-p---fa- πλέκω@v-sppama- ἐπιπλήσσω@v--pna--- ὁ@l-s---mn- δέ@c-------- μή@d-------- ἐπιπλήσσω@v-sppamn- πάρειμι1@v-sppamg- αὐτός@p-s---mg- ἁμαρτάνω@v-sppama- ἔνοχος@a-s---mn- εἰμί@v3siia--- ὁ@l-s---nd- ἴσος@a-s---nd- ἐπιτίμιον@n-s---nd- ὅς@d-------- καί@d-------- ὁ@l-s---mn- ἁμαρτάνω@v-sapamn- καί@d-------- ὁ@l-s---mn- δυσχεραίνω@v-sppamn- δέ@d-------- εἰ@c-------- ἐπιτιμάω@v3spoe--- ἐν@r-------- μέγας@a-s---nd- ὄνειδος@n-s---nd- εἰμί@v3siia---"
"Inst.Lac._9","εἰ@c-------- τις@p-s---mn- φωραθείη@v3saop--- ἁμαρτάνω@v-sppamn- δεῖ@v3siia--- οὗτος@p-s---ma- βωμός@n-s---ma- τις@p-s---ca- ὁ@l-p---mg- ἐν@r-------- ὁ@l-s---fd- πόλις@n-s---fd- κύκλος@n-s---md- περίεἶμι@v--pna--- ψόγος@n-s---ma- ἀείδω@v-sppama- ποιέω@v-srpema- εἰς@r-------- ἑαυτοῦ@p-s---ma- ὅσπερ@p-s---nn- εἰμί@v3siia--- οὐδείς@p-s---nn- ἕτερος@a-s---nn- ἤ1@c-------- ἐπιπλήσσω@v--pna--- αὐτός@p-s---ma- ἑαυτοῦ@p-s---md-"
"Inst.Lac._10","καί@d-------- ὁ@l-p---ma- νέος@a-p---ma- δέ@d-------- οὐ@d-------- μόνος@a-s---na- ὁ@l-p---ma- ἴδιος@a-p---ma- αἰδέομαι@v--pne--- πατήρ@n-p---ma- καί@c-------- ὑπήκους@a-p---ma- οὗτος@p-p---md- εἰμί@v--pna--- ἀλλά@c-------- πᾶς@a-p---ma- ὁ@l-p---ma- πρέσβυς@a-p---mac ἐντρέπω@v--pne--- καί@d-------- ὁδός@n-p---fg- ὑποχωρέω@v-pppama- καί@c-------- καθέδρα@n-p---fa- ὑπεξίστημι@v-pppema- καί@c-------- πάρειμι1@v-pppamg- ἡσυχάζω@v-pppama- διό@d-------- καί@d-------- ἄρχω@v3siia--- ἕκαστος@a-s---mn- οὐ@d-------- ὥσπερ@c-------- ἐν@r-------- ὁ@l-p---fd- ἄλλος@a-p---fd- πόλις@n-p---fd- ὁ@l-p---ng- ἑαυτοῦ@p-s---mg- τέκνον@n-p---ng- καί@d-------- δοῦλος@n-p---mg- καί@c-------- κτῆμα@n-p---ng- ἀλλά@c-------- ὥσπερ@c-------- ὁ@l-p---ng- ἑαυτοῦ@p-s---mg- καί@c-------- ὁ@l-p---ng- ὁ@l-s---mg- πλησίος@d-------- ὅπως@d-------- ὅτι@c-------- μάλιστα@d-------- κοινωνέω@v3ppsa--- καί@c-------- φροντίζω@v3ppsa--- ὡς@d-------- οἰκεῖος@a-p---mg-"
